,confirmed,country,date,lat,lon,province_state,deaths,recovered,active
19933,1,Suriname,2020-03-16,3.9193,-56.0278,,0,0,1
19934,1,Suriname,2020-03-17,3.9193,-56.0278,,0,0,1
19935,1,Suriname,2020-03-18,3.9193,-56.0278,,0,0,1
19936,1,Suriname,2020-03-19,3.9193,-56.0278,,0,0,1
19937,4,Suriname,2020-03-20,3.9193,-56.0278,,0,0,4
19938,4,Suriname,2020-03-21,3.9193,-56.0278,,0,0,4
19939,5,Suriname,2020-03-22,3.9193,-56.0278,,0,0,5
19940,5,Suriname,2020-03-23,3.9193,-56.0278,,0,0,5
19941,7,Suriname,2020-03-24,3.9193,-56.0278,,0,0,7
19942,8,Suriname,2020-03-25,3.9193,-56.0278,,0,0,8
19943,8,Suriname,2020-03-26,3.9193,-56.0278,,0,0,8
19944,8,Suriname,2020-03-27,3.9193,-56.0278,,0,0,8
19945,8,Suriname,2020-03-28,3.9193,-56.0278,,0,0,8
19946,8,Suriname,2020-03-29,3.9193,-56.0278,,0,0,8
19947,8,Suriname,2020-03-30,3.9193,-56.0278,,0,0,8
19948,9,Suriname,2020-03-31,3.9193,-56.0278,,0,0,9
19949,10,Suriname,2020-04-01,3.9193,-56.0278,,0,0,10
19950,10,Suriname,2020-04-02,3.9193,-56.0278,,0,0,10
19951,10,Suriname,2020-04-03,3.9193,-56.0278,,1,0,9
19952,10,Suriname,2020-04-04,3.9193,-56.0278,,1,0,9
19953,10,Suriname,2020-04-05,3.9193,-56.0278,,1,0,9
19954,10,Suriname,2020-04-06,3.9193,-56.0278,,1,0,9
19955,10,Suriname,2020-04-07,3.9193,-56.0278,,1,0,9
19956,10,Suriname,2020-04-08,3.9193,-56.0278,,1,3,6
19957,10,Suriname,2020-04-09,3.9193,-56.0278,,1,4,5
19958,10,Suriname,2020-04-10,3.9193,-56.0278,,1,4,5
19959,10,Suriname,2020-04-11,3.9193,-56.0278,,1,4,5
19960,10,Suriname,2020-04-12,3.9193,-56.0278,,1,4,5
19961,10,Suriname,2020-04-13,3.9193,-56.0278,,1,6,3
19962,10,Suriname,2020-04-14,3.9193,-56.0278,,1,6,3
19963,10,Suriname,2020-04-15,3.9193,-56.0278,,1,6,3
19964,10,Suriname,2020-04-16,3.9193,-56.0278,,1,6,3
19965,10,Suriname,2020-04-17,3.9193,-56.0278,,1,6,3
19966,10,Suriname,2020-04-18,3.9193,-56.0278,,1,6,3
19967,10,Suriname,2020-04-19,3.9193,-56.0278,,1,6,3
19968,10,Suriname,2020-04-20,3.9193,-56.0278,,1,6,3
19969,10,Suriname,2020-04-21,3.9193,-56.0278,,1,6,3
19970,10,Suriname,2020-04-22,3.9193,-56.0278,,1,6,3
19971,10,Suriname,2020-04-23,3.9193,-56.0278,,1,6,3
19972,10,Suriname,2020-04-24,3.9193,-56.0278,,1,7,2
19973,10,Suriname,2020-04-25,3.9193,-56.0278,,1,7,2
19974,10,Suriname,2020-04-26,3.9193,-56.0278,,1,7,2
19975,10,Suriname,2020-04-27,3.9193,-56.0278,,1,7,2
19976,10,Suriname,2020-04-28,3.9193,-56.0278,,1,7,2
19977,10,Suriname,2020-04-29,3.9193,-56.0278,,1,8,1
19978,10,Suriname,2020-04-30,3.9193,-56.0278,,1,8,1
19979,10,Suriname,2020-05-01,3.9193,-56.0278,,1,8,1
19980,10,Suriname,2020-05-02,3.9193,-56.0278,,1,8,1
19981,10,Suriname,2020-05-03,3.9193,-56.0278,,1,9,0
19982,0,Sweden,2020-01-22,63.0,16.0,,0,0,0
19983,0,Sweden,2020-01-23,63.0,16.0,,0,0,0
19984,0,Sweden,2020-01-24,63.0,16.0,,0,0,0
19985,0,Sweden,2020-01-25,63.0,16.0,,0,0,0
19986,0,Sweden,2020-01-26,63.0,16.0,,0,0,0
19987,0,Sweden,2020-01-27,63.0,16.0,,0,0,0
19988,0,Sweden,2020-01-28,63.0,16.0,,0,0,0
19989,0,Sweden,2020-01-29,63.0,16.0,,0,0,0
19990,0,Sweden,2020-01-30,63.0,16.0,,0,0,0
19991,1,Sweden,2020-01-31,63.0,16.0,,0,0,1
19992,1,Sweden,2020-02-01,63.0,16.0,,0,0,1
19993,1,Sweden,2020-02-02,63.0,16.0,,0,0,1
19994,1,Sweden,2020-02-03,63.0,16.0,,0,0,1
19995,1,Sweden,2020-02-04,63.0,16.0,,0,0,1
19996,1,Sweden,2020-02-05,63.0,16.0,,0,0,1
19997,1,Sweden,2020-02-06,63.0,16.0,,0,0,1
19998,1,Sweden,2020-02-07,63.0,16.0,,0,0,1
19999,1,Sweden,2020-02-08,63.0,16.0,,0,0,1
20000,1,Sweden,2020-02-09,63.0,16.0,,0,0,1
20001,1,Sweden,2020-02-10,63.0,16.0,,0,0,1
20002,1,Sweden,2020-02-11,63.0,16.0,,0,0,1
20003,1,Sweden,2020-02-12,63.0,16.0,,0,0,1
20004,1,Sweden,2020-02-13,63.0,16.0,,0,0,1
20005,1,Sweden,2020-02-14,63.0,16.0,,0,0,1
20006,1,Sweden,2020-02-15,63.0,16.0,,0,0,1
20007,1,Sweden,2020-02-16,63.0,16.0,,0,0,1
20008,1,Sweden,2020-02-17,63.0,16.0,,0,0,1
20009,1,Sweden,2020-02-18,63.0,16.0,,0,0,1
20010,1,Sweden,2020-02-19,63.0,16.0,,0,0,1
20011,1,Sweden,2020-02-20,63.0,16.0,,0,0,1
20012,1,Sweden,2020-02-21,63.0,16.0,,0,0,1
20013,1,Sweden,2020-02-22,63.0,16.0,,0,0,1
20014,1,Sweden,2020-02-23,63.0,16.0,,0,0,1
20015,1,Sweden,2020-02-24,63.0,16.0,,0,0,1
20016,1,Sweden,2020-02-25,63.0,16.0,,0,0,1
20017,2,Sweden,2020-02-26,63.0,16.0,,0,0,2
20018,7,Sweden,2020-02-27,63.0,16.0,,0,0,7
20019,7,Sweden,2020-02-28,63.0,16.0,,0,0,7
20020,12,Sweden,2020-02-29,63.0,16.0,,0,0,12
20021,14,Sweden,2020-03-01,63.0,16.0,,0,0,14
20022,15,Sweden,2020-03-02,63.0,16.0,,0,0,15
20023,21,Sweden,2020-03-03,63.0,16.0,,0,0,21
20024,35,Sweden,2020-03-04,63.0,16.0,,0,0,35
20025,94,Sweden,2020-03-05,63.0,16.0,,0,0,94
20026,101,Sweden,2020-03-06,63.0,16.0,,0,0,101
20027,161,Sweden,2020-03-07,63.0,16.0,,0,0,161
20028,203,Sweden,2020-03-08,63.0,16.0,,0,0,203
20029,248,Sweden,2020-03-09,63.0,16.0,,0,1,247
20030,355,Sweden,2020-03-10,63.0,16.0,,0,1,354
20031,500,Sweden,2020-03-11,63.0,16.0,,1,1,498
20032,599,Sweden,2020-03-12,63.0,16.0,,1,1,597
20033,814,Sweden,2020-03-13,63.0,16.0,,1,1,812
20034,961,Sweden,2020-03-14,63.0,16.0,,2,1,958
20035,1022,Sweden,2020-03-15,63.0,16.0,,3,1,1018
20036,1103,Sweden,2020-03-16,63.0,16.0,,6,1,1096
20037,1190,Sweden,2020-03-17,63.0,16.0,,7,1,1182
20038,1279,Sweden,2020-03-18,63.0,16.0,,10,1,1268
20039,1439,Sweden,2020-03-19,63.0,16.0,,11,16,1412
20040,1639,Sweden,2020-03-20,63.0,16.0,,16,16,1607
20041,1763,Sweden,2020-03-21,63.0,16.0,,20,16,1727
20042,1934,Sweden,2020-03-22,63.0,16.0,,21,16,1897
20043,2046,Sweden,2020-03-23,63.0,16.0,,25,16,2005
20044,2286,Sweden,2020-03-24,63.0,16.0,,36,16,2234
20045,2526,Sweden,2020-03-25,63.0,16.0,,62,16,2448
20046,2840,Sweden,2020-03-26,63.0,16.0,,77,16,2747
20047,3069,Sweden,2020-03-27,63.0,16.0,,105,16,2948
20048,3447,Sweden,2020-03-28,63.0,16.0,,105,16,3326
20049,3700,Sweden,2020-03-29,63.0,16.0,,110,16,3574
20050,4028,Sweden,2020-03-30,63.0,16.0,,146,16,3866
20051,4435,Sweden,2020-03-31,63.0,16.0,,180,16,4239
20052,4947,Sweden,2020-04-01,63.0,16.0,,239,103,4605
20053,5568,Sweden,2020-04-02,63.0,16.0,,308,103,5157
20054,6131,Sweden,2020-04-03,63.0,16.0,,358,205,5568
20055,6443,Sweden,2020-04-04,63.0,16.0,,373,205,5865
20056,6830,Sweden,2020-04-05,63.0,16.0,,401,205,6224
20057,7206,Sweden,2020-04-06,63.0,16.0,,477,205,6524
20058,7693,Sweden,2020-04-07,63.0,16.0,,591,205,6897
20059,8419,Sweden,2020-04-08,63.0,16.0,,687,205,7527
20060,9141,Sweden,2020-04-09,63.0,16.0,,793,205,8143
20061,9685,Sweden,2020-04-10,63.0,16.0,,870,381,8434
20062,10151,Sweden,2020-04-11,63.0,16.0,,887,381,8883
20063,10483,Sweden,2020-04-12,63.0,16.0,,899,381,9203
20064,10948,Sweden,2020-04-13,63.0,16.0,,919,381,9648
20065,11445,Sweden,2020-04-14,63.0,16.0,,1033,381,10031
20066,11927,Sweden,2020-04-15,63.0,16.0,,1203,381,10343
20067,12540,Sweden,2020-04-16,63.0,16.0,,1333,550,10657
20068,13216,Sweden,2020-04-17,63.0,16.0,,1400,550,11266
20069,13822,Sweden,2020-04-18,63.0,16.0,,1511,550,11761
20070,14385,Sweden,2020-04-19,63.0,16.0,,1540,550,12295
20071,14777,Sweden,2020-04-20,63.0,16.0,,1580,550,12647
20072,15322,Sweden,2020-04-21,63.0,16.0,,1765,550,13007
20073,16004,Sweden,2020-04-22,63.0,16.0,,1937,550,13517
20074,16755,Sweden,2020-04-23,63.0,16.0,,2021,550,14184
20075,17567,Sweden,2020-04-24,63.0,16.0,,2152,1005,14410
20076,18177,Sweden,2020-04-25,63.0,16.0,,2192,1005,14980
20077,18640,Sweden,2020-04-26,63.0,16.0,,2194,1005,15441
20078,18926,Sweden,2020-04-27,63.0,16.0,,2274,1005,15647
20079,19621,Sweden,2020-04-28,63.0,16.0,,2355,1005,16261
20080,20302,Sweden,2020-04-29,63.0,16.0,,2462,1005,16835
20081,21092,Sweden,2020-04-30,63.0,16.0,,2586,1005,17501
20082,21520,Sweden,2020-05-01,63.0,16.0,,2653,1005,17862
20083,22082,Sweden,2020-05-02,63.0,16.0,,2669,1005,18408
20084,22317,Sweden,2020-05-03,63.0,16.0,,2679,1005,18633
20085,0,Switzerland,2020-01-22,46.8182,8.2275,,0,0,0
20086,0,Switzerland,2020-01-23,46.8182,8.2275,,0,0,0
20087,0,Switzerland,2020-01-24,46.8182,8.2275,,0,0,0
20088,0,Switzerland,2020-01-25,46.8182,8.2275,,0,0,0
20089,0,Switzerland,2020-01-26,46.8182,8.2275,,0,0,0
20090,0,Switzerland,2020-01-27,46.8182,8.2275,,0,0,0
20091,0,Switzerland,2020-01-28,46.8182,8.2275,,0,0,0
20092,0,Switzerland,2020-01-29,46.8182,8.2275,,0,0,0
20093,0,Switzerland,2020-01-30,46.8182,8.2275,,0,0,0
20094,0,Switzerland,2020-01-31,46.8182,8.2275,,0,0,0
20095,0,Switzerland,2020-02-01,46.8182,8.2275,,0,0,0
20096,0,Switzerland,2020-02-02,46.8182,8.2275,,0,0,0
20097,0,Switzerland,2020-02-03,46.8182,8.2275,,0,0,0
20098,0,Switzerland,2020-02-04,46.8182,8.2275,,0,0,0
20099,0,Switzerland,2020-02-05,46.8182,8.2275,,0,0,0
20100,0,Switzerland,2020-02-06,46.8182,8.2275,,0,0,0
20101,0,Switzerland,2020-02-07,46.8182,8.2275,,0,0,0
20102,0,Switzerland,2020-02-08,46.8182,8.2275,,0,0,0
20103,0,Switzerland,2020-02-09,46.8182,8.2275,,0,0,0
20104,0,Switzerland,2020-02-10,46.8182,8.2275,,0,0,0
20105,0,Switzerland,2020-02-11,46.8182,8.2275,,0,0,0
20106,0,Switzerland,2020-02-12,46.8182,8.2275,,0,0,0
20107,0,Switzerland,2020-02-13,46.8182,8.2275,,0,0,0
20108,0,Switzerland,2020-02-14,46.8182,8.2275,,0,0,0
20109,0,Switzerland,2020-02-15,46.8182,8.2275,,0,0,0
20110,0,Switzerland,2020-02-16,46.8182,8.2275,,0,0,0
20111,0,Switzerland,2020-02-17,46.8182,8.2275,,0,0,0
20112,0,Switzerland,2020-02-18,46.8182,8.2275,,0,0,0
20113,0,Switzerland,2020-02-19,46.8182,8.2275,,0,0,0
20114,0,Switzerland,2020-02-20,46.8182,8.2275,,0,0,0
20115,0,Switzerland,2020-02-21,46.8182,8.2275,,0,0,0
20116,0,Switzerland,2020-02-22,46.8182,8.2275,,0,0,0
20117,0,Switzerland,2020-02-23,46.8182,8.2275,,0,0,0
20118,0,Switzerland,2020-02-24,46.8182,8.2275,,0,0,0
20119,1,Switzerland,2020-02-25,46.8182,8.2275,,0,0,1
20120,1,Switzerland,2020-02-26,46.8182,8.2275,,0,0,1
20121,8,Switzerland,2020-02-27,46.8182,8.2275,,0,0,8
20122,8,Switzerland,2020-02-28,46.8182,8.2275,,0,0,8
20123,18,Switzerland,2020-02-29,46.8182,8.2275,,0,0,18
20124,27,Switzerland,2020-03-01,46.8182,8.2275,,0,0,27
20125,42,Switzerland,2020-03-02,46.8182,8.2275,,0,0,42
20126,56,Switzerland,2020-03-03,46.8182,8.2275,,0,2,54
20127,90,Switzerland,2020-03-04,46.8182,8.2275,,0,3,87
20128,114,Switzerland,2020-03-05,46.8182,8.2275,,1,3,110
20129,214,Switzerland,2020-03-06,46.8182,8.2275,,1,3,210
20130,268,Switzerland,2020-03-07,46.8182,8.2275,,1,3,264
20131,337,Switzerland,2020-03-08,46.8182,8.2275,,2,3,332
20132,374,Switzerland,2020-03-09,46.8182,8.2275,,2,3,369
20133,491,Switzerland,2020-03-10,46.8182,8.2275,,3,3,485
20134,652,Switzerland,2020-03-11,46.8182,8.2275,,4,4,644
20135,652,Switzerland,2020-03-12,46.8182,8.2275,,4,4,644
20136,1139,Switzerland,2020-03-13,46.8182,8.2275,,11,4,1124
20137,1359,Switzerland,2020-03-14,46.8182,8.2275,,13,4,1342
20138,2200,Switzerland,2020-03-15,46.8182,8.2275,,14,4,2182
20139,2200,Switzerland,2020-03-16,46.8182,8.2275,,14,4,2182
20140,2700,Switzerland,2020-03-17,46.8182,8.2275,,27,4,2669
20141,3028,Switzerland,2020-03-18,46.8182,8.2275,,28,15,2985
20142,4075,Switzerland,2020-03-19,46.8182,8.2275,,41,15,4019
20143,5294,Switzerland,2020-03-20,46.8182,8.2275,,54,15,5225
20144,6575,Switzerland,2020-03-21,46.8182,8.2275,,75,15,6485
20145,7474,Switzerland,2020-03-22,46.8182,8.2275,,98,131,7245
20146,8795,Switzerland,2020-03-23,46.8182,8.2275,,120,131,8544
20147,9877,Switzerland,2020-03-24,46.8182,8.2275,,122,131,9624
20148,10897,Switzerland,2020-03-25,46.8182,8.2275,,153,131,10613
20149,11811,Switzerland,2020-03-26,46.8182,8.2275,,191,131,11489
20150,12928,Switzerland,2020-03-27,46.8182,8.2275,,231,1530,11167
20151,14076,Switzerland,2020-03-28,46.8182,8.2275,,264,1530,12282
20152,14829,Switzerland,2020-03-29,46.8182,8.2275,,300,1595,12934
20153,15922,Switzerland,2020-03-30,46.8182,8.2275,,359,1823,13740
20154,16605,Switzerland,2020-03-31,46.8182,8.2275,,433,1823,14349
20155,17768,Switzerland,2020-04-01,46.8182,8.2275,,488,2967,14313
20156,18827,Switzerland,2020-04-02,46.8182,8.2275,,536,4013,14278
20157,19606,Switzerland,2020-04-03,46.8182,8.2275,,591,4846,14169
20158,20505,Switzerland,2020-04-04,46.8182,8.2275,,666,6415,13424
20159,21100,Switzerland,2020-04-05,46.8182,8.2275,,715,6415,13970
20160,21657,Switzerland,2020-04-06,46.8182,8.2275,,765,8056,12836
20161,22253,Switzerland,2020-04-07,46.8182,8.2275,,821,8704,12728
20162,23280,Switzerland,2020-04-08,46.8182,8.2275,,895,9800,12585
20163,24051,Switzerland,2020-04-09,46.8182,8.2275,,948,10600,12503
20164,24551,Switzerland,2020-04-10,46.8182,8.2275,,1002,11100,12449
20165,25107,Switzerland,2020-04-11,46.8182,8.2275,,1036,12100,11971
20166,25415,Switzerland,2020-04-12,46.8182,8.2275,,1106,12700,11609
20167,25688,Switzerland,2020-04-13,46.8182,8.2275,,1138,13700,10850
20168,25936,Switzerland,2020-04-14,46.8182,8.2275,,1174,13700,11062
20169,26336,Switzerland,2020-04-15,46.8182,8.2275,,1239,15400,9697
20170,26732,Switzerland,2020-04-16,46.8182,8.2275,,1281,15900,9551
20171,27078,Switzerland,2020-04-17,46.8182,8.2275,,1327,16400,9351
20172,27404,Switzerland,2020-04-18,46.8182,8.2275,,1368,17100,8936
20173,27740,Switzerland,2020-04-19,46.8182,8.2275,,1393,17800,8547
20174,27944,Switzerland,2020-04-20,46.8182,8.2275,,1429,18600,7915
20175,28063,Switzerland,2020-04-21,46.8182,8.2275,,1478,19400,7185
20176,28268,Switzerland,2020-04-22,46.8182,8.2275,,1509,19900,6859
20177,28496,Switzerland,2020-04-23,46.8182,8.2275,,1549,20600,6347
20178,28677,Switzerland,2020-04-24,46.8182,8.2275,,1589,21000,6088
20179,28894,Switzerland,2020-04-25,46.8182,8.2275,,1599,21300,5995
20180,29061,Switzerland,2020-04-26,46.8182,8.2275,,1610,21800,5651
20181,29164,Switzerland,2020-04-27,46.8182,8.2275,,1665,22200,5299
20182,29264,Switzerland,2020-04-28,46.8182,8.2275,,1699,22600,4965
20183,29407,Switzerland,2020-04-29,46.8182,8.2275,,1716,22600,5091
20184,29586,Switzerland,2020-04-30,46.8182,8.2275,,1737,23400,4449
20185,29705,Switzerland,2020-05-01,46.8182,8.2275,,1754,23900,4051
20186,29817,Switzerland,2020-05-02,46.8182,8.2275,,1762,24200,3855
20187,29905,Switzerland,2020-05-03,46.8182,8.2275,,1762,24500,3643
20188,1,Taiwan*,2020-01-22,23.7,121.0,,0,0,1
20189,1,Taiwan*,2020-01-23,23.7,121.0,,0,0,1
20190,3,Taiwan*,2020-01-24,23.7,121.0,,0,0,3
20191,3,Taiwan*,2020-01-25,23.7,121.0,,0,0,3
20192,4,Taiwan*,2020-01-26,23.7,121.0,,0,0,4
20193,5,Taiwan*,2020-01-27,23.7,121.0,,0,0,5
20194,8,Taiwan*,2020-01-28,23.7,121.0,,0,0,8
20195,8,Taiwan*,2020-01-29,23.7,121.0,,0,0,8
20196,9,Taiwan*,2020-01-30,23.7,121.0,,0,0,9
20197,10,Taiwan*,2020-01-31,23.7,121.0,,0,0,10
20198,10,Taiwan*,2020-02-01,23.7,121.0,,0,0,10
20199,10,Taiwan*,2020-02-02,23.7,121.0,,0,0,10
20200,10,Taiwan*,2020-02-03,23.7,121.0,,0,0,10
20201,11,Taiwan*,2020-02-04,23.7,121.0,,0,0,11
20202,11,Taiwan*,2020-02-05,23.7,121.0,,0,0,11
20203,16,Taiwan*,2020-02-06,23.7,121.0,,0,1,15
20204,16,Taiwan*,2020-02-07,23.7,121.0,,0,1,15
20205,17,Taiwan*,2020-02-08,23.7,121.0,,0,1,16
20206,18,Taiwan*,2020-02-09,23.7,121.0,,0,1,17
20207,18,Taiwan*,2020-02-10,23.7,121.0,,0,1,17
20208,18,Taiwan*,2020-02-11,23.7,121.0,,0,1,17
20209,18,Taiwan*,2020-02-12,23.7,121.0,,0,1,17
20210,18,Taiwan*,2020-02-13,23.7,121.0,,0,1,17
20211,18,Taiwan*,2020-02-14,23.7,121.0,,0,2,16
20212,18,Taiwan*,2020-02-15,23.7,121.0,,0,2,16
20213,20,Taiwan*,2020-02-16,23.7,121.0,,1,2,17
20214,22,Taiwan*,2020-02-17,23.7,121.0,,1,2,19
20215,22,Taiwan*,2020-02-18,23.7,121.0,,1,2,19
20216,23,Taiwan*,2020-02-19,23.7,121.0,,1,2,20
20217,24,Taiwan*,2020-02-20,23.7,121.0,,1,2,21
20218,26,Taiwan*,2020-02-21,23.7,121.0,,1,2,23
20219,26,Taiwan*,2020-02-22,23.7,121.0,,1,2,23
20220,28,Taiwan*,2020-02-23,23.7,121.0,,1,2,25
20221,30,Taiwan*,2020-02-24,23.7,121.0,,1,5,24
20222,31,Taiwan*,2020-02-25,23.7,121.0,,1,5,25
20223,32,Taiwan*,2020-02-26,23.7,121.0,,1,5,26
20224,32,Taiwan*,2020-02-27,23.7,121.0,,1,5,26
20225,34,Taiwan*,2020-02-28,23.7,121.0,,1,6,27
20226,39,Taiwan*,2020-02-29,23.7,121.0,,1,9,29
20227,40,Taiwan*,2020-03-01,23.7,121.0,,1,9,30
20228,41,Taiwan*,2020-03-02,23.7,121.0,,1,12,28
20229,42,Taiwan*,2020-03-03,23.7,121.0,,1,12,29
20230,42,Taiwan*,2020-03-04,23.7,121.0,,1,12,29
20231,44,Taiwan*,2020-03-05,23.7,121.0,,1,12,31
20232,45,Taiwan*,2020-03-06,23.7,121.0,,1,12,32
20233,45,Taiwan*,2020-03-07,23.7,121.0,,1,12,32
20234,45,Taiwan*,2020-03-08,23.7,121.0,,1,13,31
20235,45,Taiwan*,2020-03-09,23.7,121.0,,1,15,29
20236,47,Taiwan*,2020-03-10,23.7,121.0,,1,17,29
20237,48,Taiwan*,2020-03-11,23.7,121.0,,1,17,30
20238,49,Taiwan*,2020-03-12,23.7,121.0,,1,20,28
20239,50,Taiwan*,2020-03-13,23.7,121.0,,1,20,29
20240,53,Taiwan*,2020-03-14,23.7,121.0,,1,20,32
20241,59,Taiwan*,2020-03-15,23.7,121.0,,1,20,38
20242,67,Taiwan*,2020-03-16,23.7,121.0,,1,20,46
20243,77,Taiwan*,2020-03-17,23.7,121.0,,1,22,54
20244,100,Taiwan*,2020-03-18,23.7,121.0,,1,22,77
20245,108,Taiwan*,2020-03-19,23.7,121.0,,1,26,81
20246,135,Taiwan*,2020-03-20,23.7,121.0,,2,26,107
20247,153,Taiwan*,2020-03-21,23.7,121.0,,2,28,123
20248,169,Taiwan*,2020-03-22,23.7,121.0,,2,28,139
20249,195,Taiwan*,2020-03-23,23.7,121.0,,2,28,165
20250,215,Taiwan*,2020-03-24,23.7,121.0,,2,29,184
20251,235,Taiwan*,2020-03-25,23.7,121.0,,2,29,204
20252,252,Taiwan*,2020-03-26,23.7,121.0,,2,29,221
20253,267,Taiwan*,2020-03-27,23.7,121.0,,2,29,236
20254,283,Taiwan*,2020-03-28,23.7,121.0,,2,30,251
20255,298,Taiwan*,2020-03-29,23.7,121.0,,2,30,266
20256,306,Taiwan*,2020-03-30,23.7,121.0,,5,39,262
20257,322,Taiwan*,2020-03-31,23.7,121.0,,5,39,278
20258,329,Taiwan*,2020-04-01,23.7,121.0,,5,39,285
20259,339,Taiwan*,2020-04-02,23.7,121.0,,5,45,289
20260,348,Taiwan*,2020-04-03,23.7,121.0,,5,50,293
20261,355,Taiwan*,2020-04-04,23.7,121.0,,5,50,300
20262,363,Taiwan*,2020-04-05,23.7,121.0,,5,50,308
20263,373,Taiwan*,2020-04-06,23.7,121.0,,5,57,311
20264,376,Taiwan*,2020-04-07,23.7,121.0,,5,57,314
20265,379,Taiwan*,2020-04-08,23.7,121.0,,5,61,313
20266,380,Taiwan*,2020-04-09,23.7,121.0,,5,67,308
20267,382,Taiwan*,2020-04-10,23.7,121.0,,6,91,285
20268,385,Taiwan*,2020-04-11,23.7,121.0,,6,99,280
20269,388,Taiwan*,2020-04-12,23.7,121.0,,6,109,273
20270,393,Taiwan*,2020-04-13,23.7,121.0,,6,109,278
20271,393,Taiwan*,2020-04-14,23.7,121.0,,6,124,263
20272,395,Taiwan*,2020-04-15,23.7,121.0,,6,124,265
20273,395,Taiwan*,2020-04-16,23.7,121.0,,6,155,234
20274,395,Taiwan*,2020-04-17,23.7,121.0,,6,166,223
20275,398,Taiwan*,2020-04-18,23.7,121.0,,6,178,214
20276,420,Taiwan*,2020-04-19,23.7,121.0,,6,189,225
20277,422,Taiwan*,2020-04-20,23.7,121.0,,6,203,213
20278,425,Taiwan*,2020-04-21,23.7,121.0,,6,217,202
20279,426,Taiwan*,2020-04-22,23.7,121.0,,6,236,184
20280,427,Taiwan*,2020-04-23,23.7,121.0,,6,253,168
20281,428,Taiwan*,2020-04-24,23.7,121.0,,6,264,158
20282,429,Taiwan*,2020-04-25,23.7,121.0,,6,275,148
20283,429,Taiwan*,2020-04-26,23.7,121.0,,6,281,142
20284,429,Taiwan*,2020-04-27,23.7,121.0,,6,290,133
20285,429,Taiwan*,2020-04-28,23.7,121.0,,6,307,116
20286,429,Taiwan*,2020-04-29,23.7,121.0,,6,311,112
20287,429,Taiwan*,2020-04-30,23.7,121.0,,6,322,101
20288,429,Taiwan*,2020-05-01,23.7,121.0,,6,324,99
20289,432,Taiwan*,2020-05-02,23.7,121.0,,6,324,102
20290,436,Taiwan*,2020-05-03,23.7,121.0,,6,332,98
20291,0,Tanzania,2020-01-22,-6.369,34.8888,,0,0,0
20292,0,Tanzania,2020-01-23,-6.369,34.8888,,0,0,0
20293,0,Tanzania,2020-01-24,-6.369,34.8888,,0,0,0
20294,0,Tanzania,2020-01-25,-6.369,34.8888,,0,0,0
20295,0,Tanzania,2020-01-26,-6.369,34.8888,,0,0,0
20296,0,Tanzania,2020-01-27,-6.369,34.8888,,0,0,0
20297,0,Tanzania,2020-01-28,-6.369,34.8888,,0,0,0
20298,0,Tanzania,2020-01-29,-6.369,34.8888,,0,0,0
20299,0,Tanzania,2020-01-30,-6.369,34.8888,,0,0,0
20300,0,Tanzania,2020-01-31,-6.369,34.8888,,0,0,0
20301,0,Tanzania,2020-02-01,-6.369,34.8888,,0,0,0
20302,0,Tanzania,2020-02-02,-6.369,34.8888,,0,0,0
20303,0,Tanzania,2020-02-03,-6.369,34.8888,,0,0,0
20304,0,Tanzania,2020-02-04,-6.369,34.8888,,0,0,0
20305,0,Tanzania,2020-02-05,-6.369,34.8888,,0,0,0
20306,0,Tanzania,2020-02-06,-6.369,34.8888,,0,0,0
20307,0,Tanzania,2020-02-07,-6.369,34.8888,,0,0,0
20308,0,Tanzania,2020-02-08,-6.369,34.8888,,0,0,0
20309,0,Tanzania,2020-02-09,-6.369,34.8888,,0,0,0
20310,0,Tanzania,2020-02-10,-6.369,34.8888,,0,0,0
20311,0,Tanzania,2020-02-11,-6.369,34.8888,,0,0,0
20312,0,Tanzania,2020-02-12,-6.369,34.8888,,0,0,0
20313,0,Tanzania,2020-02-13,-6.369,34.8888,,0,0,0
20314,0,Tanzania,2020-02-14,-6.369,34.8888,,0,0,0
20315,0,Tanzania,2020-02-15,-6.369,34.8888,,0,0,0
20316,0,Tanzania,2020-02-16,-6.369,34.8888,,0,0,0
20317,0,Tanzania,2020-02-17,-6.369,34.8888,,0,0,0
20318,0,Tanzania,2020-02-18,-6.369,34.8888,,0,0,0
20319,0,Tanzania,2020-02-19,-6.369,34.8888,,0,0,0
20320,0,Tanzania,2020-02-20,-6.369,34.8888,,0,0,0
20321,0,Tanzania,2020-02-21,-6.369,34.8888,,0,0,0
20322,0,Tanzania,2020-02-22,-6.369,34.8888,,0,0,0
20323,0,Tanzania,2020-02-23,-6.369,34.8888,,0,0,0
20324,0,Tanzania,2020-02-24,-6.369,34.8888,,0,0,0
20325,0,Tanzania,2020-02-25,-6.369,34.8888,,0,0,0
20326,0,Tanzania,2020-02-26,-6.369,34.8888,,0,0,0
20327,0,Tanzania,2020-02-27,-6.369,34.8888,,0,0,0
20328,0,Tanzania,2020-02-28,-6.369,34.8888,,0,0,0
20329,0,Tanzania,2020-02-29,-6.369,34.8888,,0,0,0
20330,0,Tanzania,2020-03-01,-6.369,34.8888,,0,0,0
20331,0,Tanzania,2020-03-02,-6.369,34.8888,,0,0,0
20332,0,Tanzania,2020-03-03,-6.369,34.8888,,0,0,0
20333,0,Tanzania,2020-03-04,-6.369,34.8888,,0,0,0
20334,0,Tanzania,2020-03-05,-6.369,34.8888,,0,0,0
